44	0.009166
12	0.071402
13	0.067590
11	0.186960
7	0.288814
5	0.251316
35	0.402581
43	0.426078
20	0.565893
10	0.639965
42	0.668003
34	0.637221
26	0.510598
40	0.636140
37	0.909450
23	0.702330
46	0.806640
28	0.454034
4	0.722306
45	0.774029
17	0.558369
14	0.916043
50	0.920847
22	0.914722
18	0.924929
49	1.099025
38	1.181637
19	1.176788
33	1.254744
24	1.177329
16	1.280239
15	0.780120
2	0.733552
27	0.871427
41	0.542069
3	0.560156
1	0.587754
39	0.733006
25	0.423941
30	0.577597
9	0.319492
29	0.316508
36	0.455697
47	0.650829
32	0.244769
31	0.728758
