1.735087	11.974540
5.847008	29.754339
12.646022	26.327331
8.691642	59.636147
15.480190	72.243628
19.288353	69.003423
18.212875	84.099711
30.698179	75.315323
24.171394	50.669197
22.622011	41.747918
26.490403	39.505829
22.513393	88.844219
26.444685	87.599166
23.634116	90.777798
48.847784	77.203916
52.070645	97.046308
56.894092	77.711015
58.383323	85.634754
43.934573	62.477778
63.696845	74.287148
65.524585	55.138733
69.685366	73.918989
73.293291	83.715893
81.785354	75.178636
82.721988	74.119207
86.530256	70.879433
79.834483	92.330949
84.947560	94.020046
95.681298	89.352263
97.186507	81.244927
71.899085	44.728303
99.060391	79.125748
104.235023	81.812816
91.106259	47.554963
88.928114	44.682186
102.536019	37.838802
80.210642	33.191978
96.813548	26.166290
88.217960	16.671578
88.034110	13.678488
100.647568	6.896296
95.287385	1.212704
