0.195106	-0.027341	0.275110	-0.046212	0.259490	-0.077028	0.408115	-0.059562	0.462918	-0.089447	0.448711	-0.106028	0.514470	-0.101520	0.476028	-0.155905	0.368352	-0.126982	0.329261	-0.120112	0.319361	-0.137170	0.535214	-0.120203	0.529771	-0.137346	0.543591	-0.125145	0.484172	-0.235033	0.570586	-0.249225	0.486336	-0.270124	0.520893	-0.276656	0.419977	-0.213506	0.471379	-0.299780	0.387831	-0.307673	0.469733	-0.325892	0.512431	-0.341656	0.475201	-0.378666	0.470578	-0.382747	0.456447	-0.399354	0.549962	-0.370181	0.557278	-0.392478	0.536979	-0.439235	0.501660	-0.445798	0.342529	-0.335376	0.492419	-0.453967	0.504151	-0.476535	0.354742	-0.419372	0.342319	-0.409965	0.312597	-0.468745	0.292718	-0.372268	0.262224	-0.443975	0.221398	-0.407068	0.208186	-0.405810	0.178645	-0.460494	0.155087	-0.437460	
-0.027341	0.006108	-0.038432	0.008724	-0.036266	0.012996	-0.056870	0.010575	-0.064467	0.014718	-0.062497	0.017016	-0.071613	0.016391	-0.066284	0.023930	-0.051357	0.019921	-0.045938	0.018969	-0.044566	0.021333	-0.074489	0.018981	-0.073734	0.021358	-0.075650	0.019666	-0.067413	0.034900	-0.079392	0.036867	-0.067713	0.039764	-0.072503	0.040669	-0.058514	0.031915	-0.065640	0.043875	-0.054058	0.044969	-0.065411	0.047495	-0.071330	0.049680	-0.066169	0.054811	-0.065528	0.055376	-0.063570	0.057679	-0.076533	0.053634	-0.077547	0.056725	-0.074733	0.063207	-0.069837	0.064117	-0.047778	0.048810	-0.068556	0.065249	-0.070183	0.068378	-0.049471	0.060454	-0.047749	0.059150	-0.043628	0.067298	-0.040873	0.053924	-0.036645	0.063864	-0.030986	0.058748	-0.029154	0.058574	-0.025059	0.066154	-0.021794	0.062961	
0.275110	-0.038432	1.167242	-0.248121	0.993960	-0.588094	2.633008	-0.395305	3.236872	-0.724606	3.080324	-0.907314	3.804911	-0.857631	3.381328	-1.456892	2.194868	-1.138199	1.764137	-1.062501	1.655056	-1.250455	4.033491	-1.063500	3.973513	-1.252397	4.125795	-1.117957	3.471061	-2.328790	4.423240	-2.485167	3.494913	-2.715446	3.875684	-2.787418	2.763720	-2.091590	3.330107	-3.042223	2.409500	-3.129188	3.311971	-3.329941	3.782441	-3.503649	3.372215	-3.911448	3.321273	-3.956412	3.165575	-4.139408	4.195991	-3.817958	4.276604	-4.063645	4.052939	-4.578847	3.663764	-4.651159	1.910330	-3.434451	3.561934	-4.741176	3.691216	-4.989851	2.044906	-4.359981	1.908020	-4.256329	1.580517	-4.904010	1.361476	-3.840955	1.025467	-4.631074	0.575610	-4.224406	0.430029	-4.210546	0.104533	-4.813094	-0.155057	-4.559291	
-0.046212	0.008724	-0.248121	0.056597	-0.208817	0.133429	-0.579158	0.089845	-0.715529	0.164212	-0.680176	0.205473	-0.843810	0.194253	-0.748152	0.329585	-0.480212	0.257614	-0.382939	0.240519	-0.358306	0.282965	-0.895431	0.240745	-0.881886	0.283403	-0.916276	0.253043	-0.768417	0.526487	-0.983448	0.561801	-0.773803	0.613806	-0.859793	0.630059	-0.608677	0.472919	-0.736585	0.687602	-0.528683	0.707242	-0.732489	0.752578	-0.838736	0.791807	-0.746094	0.883900	-0.734590	0.894055	-0.699428	0.935381	-0.932128	0.862787	-0.950333	0.918271	-0.899823	1.034620	-0.811935	1.050950	-0.415955	0.776180	-0.788938	1.071279	-0.818134	1.127437	-0.446346	0.985193	-0.415433	0.961785	-0.341473	1.108052	-0.292006	0.867981	-0.216125	1.046414	-0.114533	0.954576	-0.081657	0.951446	-0.008149	1.087520	0.050474	1.030203	
0.259490	-0.036266	0.993960	-0.208817	0.851723	-0.488897	2.202473	-0.330126	2.700424	-0.601671	2.571333	-0.752334	3.168835	-0.711365	2.819544	-1.205521	1.841177	-0.942723	1.485994	-0.880302	1.396040	-1.035291	3.357324	-0.881126	3.307865	-1.036892	3.433439	-0.926032	2.893539	-1.924496	3.678714	-2.053446	2.913207	-2.243337	3.227194	-2.302685	2.310258	-1.728899	2.777306	-2.512800	2.018165	-2.584512	2.762351	-2.750055	3.150306	-2.893296	2.812029	-3.229571	2.770022	-3.266649	2.641632	-3.417549	3.491323	-3.152478	3.557797	-3.355074	3.373361	-3.779914	3.052444	-3.839544	1.606545	-2.836235	2.968473	-3.913773	3.075080	-4.118832	1.717518	-3.599435	1.604640	-3.513963	1.334578	-4.048047	1.153955	-3.171442	0.876878	-3.822982	0.505922	-3.487639	0.385875	-3.476210	0.117468	-3.973077	-0.096592	-3.763789	
-0.077028	0.012996	-0.588094	0.133429	-0.488897	0.328831	-1.431300	0.218066	-1.778735	0.407531	-1.688664	0.512653	-2.105559	0.484068	-1.861848	0.828855	-1.179212	0.645493	-0.931391	0.601940	-0.868627	0.710081	-2.237074	0.602515	-2.202565	0.711198	-2.290181	0.633848	-1.913477	1.330506	-2.461317	1.420478	-1.927200	1.552971	-2.146278	1.594380	-1.506504	1.194032	-1.832378	1.740983	-1.302702	1.791019	-1.821943	1.906524	-2.092631	2.006467	-1.856605	2.241096	-1.827295	2.266967	-1.737713	2.372255	-2.330569	2.187306	-2.376950	2.328664	-2.248263	2.625087	-2.024349	2.666693	-1.015502	1.966654	-1.965761	2.718485	-2.040144	2.861561	-1.092931	2.499162	-1.014173	2.439525	-0.825743	2.812172	-0.699716	2.200538	-0.506392	2.655137	-0.247565	2.421158	-0.163804	2.413184	0.023472	2.759863	0.172828	2.613836	
0.408115	-0.056870	2.633008	-0.579158	2.202473	-1.431300	6.340128	-0.949882	7.873132	-1.785890	7.475704	-2.249740	9.315245	-2.123607	8.239874	-3.644990	5.227700	-2.835868	4.134130	-2.643711	3.856955	-3.120877	9.895559	-2.646260	9.743288	-3.125825	10.129897	-2.784514	8.467686	-5.858531	10.885038	-6.255534	8.528238	-6.840159	9.494924	-7.022877	6.671914	-5.256339	8.109834	-7.669767	5.772635	-7.890551	8.063791	-8.400215	9.258204	-8.841218	8.216737	-9.876522	8.087408	-9.990676	7.692127	-10.455259	10.308109	-9.639172	10.512766	-10.262914	9.944934	-11.570887	8.956912	-11.754471	4.505360	-8.665541	8.698388	-11.983004	9.026605	-12.614330	4.847017	-11.015239	4.499496	-10.752091	3.668044	-12.396399	3.111951	-9.697558	2.258905	-11.703481	1.116826	-10.671048	0.747231	-10.635860	-0.079126	-12.165586	-0.738162	-11.521241	
-0.059562	0.010575	-0.395305	0.089845	-0.330126	0.218066	-0.949882	0.145872	-1.178696	0.270639	-1.119379	0.339870	-1.393927	0.321045	-1.233429	0.548107	-0.783872	0.427338	-0.620595	0.398665	-0.579250	0.469884	-1.480537	0.399049	-1.457811	0.470622	-1.515511	0.419683	-1.267431	0.878471	-1.628213	0.937723	-1.276468	1.024977	-1.420743	1.052247	-0.999416	0.788596	-1.214022	1.148793	-0.865201	1.181745	-1.207150	1.257811	-1.385413	1.323629	-1.229977	1.478146	-1.210675	1.495183	-1.151681	1.564521	-1.542109	1.442722	-1.572653	1.535814	-1.487906	1.731025	-1.340446	1.758425	-0.676064	1.297410	-1.301862	1.792533	-1.350848	1.886756	-0.727055	1.648096	-0.675189	1.608822	-0.551097	1.854231	-0.468101	1.451436	-0.340786	1.750815	-0.170334	1.596727	-0.115173	1.591475	0.008159	1.819783	0.106518	1.723616	
0.462918	-0.064467	3.236872	-0.715529	2.700424	-1.778735	7.873132	-1.178696	9.796077	-2.227078	9.297611	-2.808780	11.604455	-2.650548	10.255906	-4.558309	6.478654	-3.543496	5.107471	-3.302599	4.759755	-3.900995	12.332114	-3.305956	12.141167	-3.907314	12.625966	-3.479323	10.541603	-7.334017	13.572874	-7.831851	10.617532	-8.564946	11.829723	-8.794068	8.289767	-6.578890	10.092869	-9.605245	7.162102	-9.882100	10.035133	-10.521201	11.532884	-11.074203	10.226922	-12.372439	10.064748	-12.515584	9.569078	-13.098154	12.849429	-12.074810	13.106061	-12.856962	12.394020	-14.497114	11.155074	-14.727321	5.572984	-10.853911	10.830895	-15.013894	11.242467	-15.805554	6.001410	-13.800351	5.565630	-13.470372	4.523019	-15.532277	3.825698	-12.148024	2.756007	-14.663381	1.323881	-13.368746	0.860421	-13.324622	-0.175801	-15.242845	-1.002210	-14.434859	
-0.089447	0.014718	-0.724606	0.164212	-0.601671	0.407531	-1.785890	0.270639	-2.227078	0.511371	-2.112704	0.644774	-2.641998	0.608429	-2.332595	1.046127	-1.466046	0.813283	-1.151378	0.758015	-1.071576	0.895303	-2.808922	0.758829	-2.765111	0.896796	-2.876337	0.798605	-2.398143	1.682928	-3.093572	1.797139	-2.415562	1.965324	-2.693661	2.017889	-1.881532	1.509688	-2.295196	2.203987	-1.622826	2.267503	-2.281950	2.414124	-2.625561	2.540992	-2.325950	2.838831	-2.288744	2.871671	-2.175029	3.005323	-2.927599	2.770549	-2.986475	2.949989	-2.823120	3.326269	-2.538884	3.379082	-1.258254	2.490453	-2.464512	3.444827	-2.558934	3.626448	-1.356542	3.166419	-1.256567	3.090716	-1.017374	3.563753	-0.857396	2.787346	-0.611990	3.364413	-0.283434	3.067401	-0.177109	3.057278	0.060619	3.497353	0.250212	3.311986	
