0.949163	11.987378
3.905548	29.994663
10.913165	27.011457
19.875509	43.031892
4.835984	59.996957
10.805178	73.010815
14.812980	70.020571
20.854683	52.034054
23.879762	41.041529
12.778511	85.015710
16.766905	90.023693
20.769358	89.034081
17.762605	92.026646
25.795712	77.045185
39.824644	65.077059
43.790097	80.086902
45.740653	100.090226
51.787366	81.104682
52.769303	89.106948
58.794744	78.121037
64.794515	78.135016
61.837607	59.127347
76.789867	80.161197
77.792289	79.162785
67.772247	88.141054
81.798120	76.171401
73.753014	97.153902
78.748045	99.165222
91.775181	87.193036
93.779296	85.196761
89.757718	95.188689
98.773031	88.207339
87.846125	53.185032
85.852780	50.179827
99.865512	44.211869
94.893839	32.200489
77.879928	38.158498
86.912882	22.183718
86.917916	19.184401
99.927367	13.208564
94.939391	7.200572
77.931840	13.165671
