0.000000	0.000000	0.000000
-0.011100	1.984225	0.005167
-0.019058	3.995336	-0.027883
-0.013462	5.999374	-0.068144
-0.016742	8.000176	-0.086124
-0.000283	10.006842	-0.119854
-0.016552	11.996379	-0.117412
-0.010901	13.999607	-0.157486
-0.000544	16.012397	-0.170369
0.002894	18.009754	-0.184271
0.005224	20.008337	-0.198136
0.012062	22.027614	-0.175742
0.007594	24.052747	-0.148606
-0.008338	26.049366	-0.119905
0.002966	28.052436	-0.137829
0.005945	30.048361	-0.149306
0.019967	32.048457	-0.130978
0.006357	34.065366	-0.088865
0.024292	36.089472	-0.066001
0.032557	38.096485	-0.025668
0.023884	40.087571	0.033664
0.031154	42.082271	0.075827
0.037152	44.092767	0.134731
0.041843	46.089444	0.201783
0.049057	48.083675	0.288516
0.089898	50.096012	0.377785
0.120575	52.090554	0.564799
0.174559	54.096049	0.796833
0.221920	56.073921	1.142390
0.261819	58.015512	1.593853
0.297473	59.958656	2.104523
0.345649	61.858623	2.694739
0.384362	63.734100	3.370000
0.429576	65.582206	4.129113
0.466488	67.397769	4.963891
0.504319	69.187891	5.866296
0.519725	70.936175	6.856185
0.566262	72.650794	7.840999
0.601143	74.320088	8.919031
0.642745	75.968415	10.073472
0.696147	77.555356	11.282117
0.743017	79.076881	12.563749
0.795867	80.563434	13.900703
0.853021	81.978633	15.342317
0.887668	83.286394	16.860494
0.934863	84.548106	18.413023
0.975724	85.749567	20.017357
1.024262	86.845671	21.688389
1.068539	87.878365	23.375125
1.105995	88.838690	25.129375
1.174537	89.747488	26.907309
1.219427	90.526554	28.749848
1.280165	91.227489	30.610132
1.339696	91.792510	32.525314
1.386869	92.249305	34.456695
1.426911	92.610238	36.419961
1.458967	92.906972	38.402208
1.509630	93.141239	40.396507
1.568310	93.276137	42.399865
1.617739	93.289134	44.403235
1.657402	93.186114	46.398922
1.686940	93.008907	48.393705
1.739379	92.787273	50.386257
1.794958	92.454474	52.328854
1.824598	92.011858	54.284581
1.862854	91.508651	56.214662
1.892614	90.927596	58.125394
1.930694	90.290530	60.021915
1.986432	89.588694	61.905542
2.047768	88.791798	63.745619
2.109643	87.880487	65.528130
2.152452	86.856863	67.245674
2.202706	85.754684	68.920932
2.243634	84.592100	70.528263
2.280433	83.356289	72.093606
2.326263	82.044711	73.607104
2.375795	80.661596	75.055954
2.421337	79.235134	76.451239
2.458177	77.724356	77.778734
2.505184	76.157747	79.046763
2.548523	74.554538	80.243262
2.594839	72.895082	81.346321
2.648556	71.199600	82.376774
2.691643	69.438096	83.338898
2.720415	67.643509	84.205212
2.757075	65.828744	85.010817
2.792774	63.979729	85.739109
2.840416	62.111767	86.410288
2.879851	60.200534	87.006950
2.914073	58.273707	87.544677
2.978700	56.330980	88.012467
3.015501	54.335468	88.308175
3.040097	52.345819	88.565949
3.082088	50.339455	88.780122
3.135916	48.345209	88.903864
3.172444	46.342119	88.915374
3.219047	44.310808	88.854072
3.270888	42.315197	88.703334
3.312652	40.335236	88.438190
3.348660	38.355062	88.099887
3.385580	36.395816	87.692066
3.430325	34.454909	87.224733
3.464135	32.538243	86.668985
3.509207	30.633583	86.039021
3.535303	28.767450	85.310013
3.577206	26.916190	84.556751
3.617660	25.109772	83.716289
3.665737	23.334371	82.779885
3.703680	21.603693	81.777321
3.722001	19.917966	80.709208
3.771676	18.225953	79.617745
3.807981	16.597330	78.466117
3.859397	15.021108	77.225445
3.906911	13.510889	75.923955
3.965810	12.067281	74.532677
4.023331	10.699938	73.058433
4.077473	9.436731	71.522168
4.121657	8.248641	69.897731
4.166987	7.138385	68.235805
4.211401	6.091340	66.518957
4.257282	5.130448	64.772673
4.312709	4.257813	62.984636
4.365075	3.485066	61.124924
4.417522	2.797933	59.234288
4.462194	2.219590	57.307609
4.510826	1.726638	55.380539
4.547461	1.335258	53.439636
4.582271	1.019500	51.460123
4.616969	0.774478	49.477567
4.658742	0.578441	47.493790
4.696677	0.459298	45.483607
4.729444	0.437603	43.481944
4.770113	0.478199	41.477625
4.813523	0.594144	39.468468
4.868025	0.792853	37.467548
4.923407	1.106221	35.470857
4.965554	1.524226	33.513481
5.006578	2.030215	31.585240
5.053209	2.617419	29.673765
5.106011	3.291691	27.785987
5.144822	4.060863	25.926641
5.189217	4.911083	24.114023
5.233067	5.820668	22.337588
5.268515	6.806119	20.606158
5.320109	7.882725	18.916219
5.367920	9.028429	17.296993
5.429790	10.252366	15.724356
5.463775	11.555321	14.219472
5.510638	12.925068	12.773278
5.544074	14.361546	11.371850
5.602071	15.828642	10.024529
5.635213	17.371780	8.751219
5.661846	18.981452	7.533859
5.711793	20.623846	6.364800
5.756527	22.320362	5.282923
5.793621	24.068321	4.264808
5.823909	25.839680	3.328590
5.854212	27.630927	2.457647
5.895725	29.463870	1.625212
5.944104	31.313119	0.877719
5.988205	33.213677	0.215996
6.051459	35.121904	-0.370729
6.104563	37.072481	-0.830716
6.131695	39.036636	-1.167474
6.176230	41.009138	-1.478139
6.223895	43.002336	-1.669569
6.266098	44.992477	-1.774647
6.304412	46.996622	-1.822725
6.370822	48.996591	-1.787057
6.416988	50.988607	-1.614601
6.470968	52.971708	-1.336700
6.520000	54.933664	-0.979932
6.541145	56.873100	-0.519423
6.575469	58.810005	-0.004031
6.613932	60.732479	0.590170
6.689619	62.607655	1.235602
6.744138	64.421648	2.036136
6.789499	66.217523	2.921031
6.835975	67.977299	3.890943
6.871714	69.670788	4.953449
6.919731	71.314802	6.075082
6.958381	72.901395	7.280688
7.012476	74.456716	8.532806
7.054701	75.940292	9.872812
7.087024	77.362523	11.290834
7.143642	78.758209	12.736364
7.196457	80.067709	14.265826
7.259227	81.286491	15.839636
7.309958	82.403732	17.487311
7.355171	83.427075	19.193441
7.398439	84.386086	20.964739
7.443706	85.271242	22.754789
7.475250	86.071874	24.584673
7.520446	86.819848	26.453874
7.570990	87.465472	28.326456
7.624935	88.004739	30.257204
7.675648	88.435057	32.215008
7.719418	88.784794	34.187602
7.759620	89.060948	36.170353
7.799673	89.241705	38.165814
7.832372	89.346063	40.164623
7.862883	89.407636	42.157289
7.907057	89.384852	44.157535
7.921372	89.291197	46.165287
7.947760	89.149072	48.142561
7.989483	88.958829	50.150346
8.030128	88.685765	52.136828
8.062408	88.330070	54.112743
8.099938	87.938195	56.089190
8.136368	87.455740	58.031026
8.182882	86.888582	59.952419
8.214949	86.247968	61.856868
8.236419	85.547805	63.744367
8.273678	84.813640	65.590830
8.325051	84.009755	67.433082
8.367224	83.088965	69.232663
8.398263	82.109252	70.969255
8.438808	81.098225	72.665291
8.485447	79.992829	74.354180
8.536241	78.792721	75.980816
8.561398	77.520889	77.535728
8.594998	76.234951	79.050171
8.628970	74.900979	80.539776
8.684740	73.500728	81.966468
8.736585	72.023451	83.329156
8.788213	70.478107	84.617320
8.830170	68.851889	85.810823
8.873196	67.194642	86.932947
8.925155	65.496929	87.975795
8.967928	63.726429	88.938224
9.022816	61.935307	89.825213
9.075480	60.077413	90.595983
9.109992	58.175390	91.274582
9.164164	56.269112	91.888080
9.208943	54.327450	92.402493
9.266322	52.399109	92.834445
9.308921	50.429571	93.148662
9.347531	48.439000	93.397478
9.403845	46.436388	93.562565
9.435573	44.441400	93.608886
9.487755	42.438925	93.590355
9.521312	40.436887	93.464252
