-1.970085	11.835653
39.250353	0.230930
43.542771	-6.292702
45.599833	-11.577954
33.664868	3.544791
56.272431	-9.690433
57.468726	-6.958846
58.793439	-23.921122
65.808074	-20.411831
68.821125	-0.919227
55.548448	11.347782
78.177137	8.164918
67.651817	19.213292
70.682657	21.188692
73.700383	44.732180
70.997766	48.960616
70.400066	50.246883
88.125146	48.956543
86.936967	51.568471
58.401091	52.481871
64.658568	60.866880
52.760315	54.527610
73.397284	67.292275
78.793065	67.465821
47.193510	59.741541
50.859733	66.940062
39.318552	61.511470
47.992291	79.696195
21.337704	64.740246
20.639044	77.754104
17.191989	80.040377
18.807671	81.594566
11.733049	76.654834
8.599901	61.809306
5.823243	65.980813
-4.191667	55.691829
8.262770	42.785353
4.270486	34.580724
-15.713969	27.923217
-9.158213	22.432107
7.331355	31.090198
