44	0.247887
12	1.012992
13	0.926495
11	2.158587
48	2.142340
5	2.943212
7	3.408661
35	4.661601
43	4.958711
26	5.866761
20	6.571752
10	7.395213
34	7.358251
42	7.720604
40	7.234501
37	10.381136
46	9.185223
23	7.965810
4	8.167571
45	8.746274
50	10.444157
49	12.490771
14	10.335031
22	10.324156
18	10.431403
38	13.411328
33	14.213851
19	13.284339
24	13.285252
16	14.475178
15	8.696470
2	8.153068
17	6.242648
41	6.020882
3	6.203214
6	3.626980
9	3.532100
21	2.809556
29	3.460829
32	2.811804
25	4.629129
1	6.454169
30	6.337310
36	4.971236
39	8.099497
31	8.031614
47	7.118029
27	9.685563
28	5.143642
