0.838932	12.027517
3.519713	30.077877
10.571746	27.200780
19.299998	43.336131
4.026386	60.090815
20.153637	52.352046
13.863492	70.250095
9.815913	73.186264
11.621269	85.217090
15.537354	90.283401
16.505760	92.299559
19.555914	89.345880
24.748949	77.430349
38.941639	65.657177
42.699234	80.720043
50.681524	81.849675
57.729504	78.962693
61.036327	60.014742
23.330997	41.400998
46.473425	32.777426
54.424354	35.905194
57.520171	29.954706
47.682172	19.794975
53.632805	22.890868
60.631896	23.003542
73.711335	18.212826
77.775111	14.277995
86.677113	20.421983
86.628993	23.421571
94.867863	8.561495
99.767331	14.646741
77.372913	39.274729
94.465667	33.534009
68.197680	50.128723
85.179422	51.403871
87.130195	54.435721
80.758843	77.335141
75.694829	81.254524
76.711040	80.270277
63.728201	79.060104
92.611931	86.527897
90.580140	88.495477
66.566714	89.107428
97.563095	89.607767
88.451677	96.462196
77.387261	100.283353
72.420165	98.202619
51.551392	89.864806
