1.327720	11.979597
48.481530	17.904449
74.433386	15.285613
78.341681	11.196707
61.544006	20.573837
87.474871	16.991618
87.542948	19.990624
95.201998	4.812407
100.336658	10.699276
95.768092	29.806053
78.907806	36.189945
101.039119	41.690234
87.179730	48.006887
89.247845	50.960842
83.776342	74.093696
79.847761	77.186697
78.871602	78.209979
95.982049	82.812872
94.030011	84.858035
66.827464	76.487193
70.058345	86.416111
60.829291	76.625980
76.264704	95.274577
81.310499	97.157756
53.900598	79.786553
55.085374	87.761645
45.879289	78.971528
48.341718	98.920451
27.814880	76.389136
23.093497	88.500815
19.118022	89.593361
20.163535	91.569510
15.003178	84.687182
16.655850	69.645136
12.725638	72.736196
6.429385	59.876356
22.240540	51.509790
21.033782	42.535135
4.740321	29.906292
11.669585	26.746937
24.985885	40.445751
