44	15.442364
8	125.424976
25	867.113376
36	1099.062017
29	1324.555739
30	1676.803685
1	1641.472025
47	2845.388701
31	3137.836708
39	2358.999296
3	1064.221273
27	3098.960311
2	2025.629229
15	2327.137048
18	3078.964465
22	2991.908143
14	2982.486623
24	4173.570037
19	4106.694057
45	2405.101340
50	2906.460749
4	2198.756964
49	3541.636840
38	3854.709189
23	2082.375861
46	2411.994084
40	1832.406673
37	2661.813305
26	1367.121060
34	1686.958459
10	1666.716907
42	1751.815489
20	1445.753852
35	988.261102
43	1376.056424
7	522.251655
5	447.740637
11	238.593251
12	6.539075
13	46.501301
48	316.593362
