44	0.543246
12	3.430791
13	3.213157
11	8.451645
48	8.494148
5	11.779798
7	13.512898
35	19.118401
43	20.310350
26	24.654939
20	27.528758
34	31.154483
10	31.229294
42	32.716745
28	21.805661
40	31.146218
23	34.619856
46	40.045228
37	45.208410
4	35.764577
45	38.554563
21	12.192740
6	15.998982
8	10.079854
32	12.835137
9	15.842825
29	15.850650
25	21.688884
36	23.498838
30	29.769465
1	30.227844
3	28.253214
47	34.030967
31	38.117637
39	37.672353
27	44.708289
2	37.093720
15	39.524624
41	26.874413
18	46.736100
22	46.077251
17	27.464624
14	46.088499
19	59.860940
24	59.980981
16	65.497447
33	63.899850
38	59.848287
49	55.555592
50	46.206514
