44	0.485610
8	505.200288
25	14.662335
36	51.567778
29	78.324401
30	87.712656
1	82.127223
47	328.177870
31	369.182582
39	264.107252
3	122.245987
27	543.179882
2	639.760062
15	565.968743
41	961.307010
18	741.892305
22	756.606377
14	754.355789
45	631.797585
4	594.489490
17	352.176373
50	638.954191
23	658.832107
46	734.649649
49	655.195654
40	621.785509
37	806.229772
28	574.744179
26	616.836459
34	811.885161
10	812.006922
35	469.298648
42	856.280499
20	704.658557
43	502.996625
5	270.232663
7	312.757251
11	182.070767
48	187.078107
12	51.806214
13	49.566912
