44	0.218703
8	4.870450
13	1.454811
32	6.202788
29	7.674999
9	7.637662
25	10.545366
36	11.451448
30	14.461770
1	14.680482
47	16.643224
31	18.605125
6	7.690101
3	13.646753
21	5.842818
41	12.926053
17	13.155557
48	3.980711
11	3.946533
5	5.524823
28	10.379697
7	6.301765
35	9.000474
43	9.574822
26	11.675096
20	13.030517
10	14.803379
34	14.776994
42	15.519541
40	14.834507
37	21.571754
46	19.136986
23	16.528997
4	17.107724
50	22.139692
45	18.462411
49	26.654945
38	28.738268
14	22.126014
22	22.122116
18	22.466052
19	28.815965
33	30.742921
24	28.882549
2	17.891887
15	19.073896
16	31.562848
