0.839115	11.994275
3.594393	30.033570
10.634285	27.128562
19.414132	43.259493
4.175245	60.043886
20.286438	52.271977
14.031570	70.184911
9.988971	73.128159
11.817214	85.155955
15.747543	90.209466
16.715780	92.226801
19.756379	89.273526
24.930169	77.341843
23.441225	41.314844
46.568567	32.646922
54.524985	35.760428
47.753696	19.662424
57.610346	29.804006
53.710432	22.747569
60.710051	22.847376
73.779019	18.032937
77.836444	14.090108
86.749649	20.218957
86.707962	23.218239
94.920751	8.328252
99.825697	14.427598
77.479884	39.088603
68.323846	49.958532
85.307651	51.201918
87.265341	54.230659
61.181720	59.857960
80.937741	77.140797
76.895111	80.084014
63.910479	78.898340
75.880843	81.070081
57.911682	78.812725
66.767515	88.940208
50.869067	81.712591
39.098524	65.542878
90.779375	88.283223
92.807863	86.312001
72.638499	98.025366
88.666034	96.253926
77.607248	100.096348
51.753312	89.725435
42.884608	80.597873
97.763758	89.383763
