0.265989	12.066890
2.160587	30.217603
9.329830	27.650913
17.338017	44.168542
21.452753	42.416221
17.789284	53.212890
1.330894	60.224856
10.704160	70.814959
6.529006	73.566179
21.257577	78.471177
7.795648	85.665943
15.537057	90.144875
11.484677	90.900283
12.360747	92.956856
35.961861	67.345016
39.041212	82.560593
46.966026	84.046138
47.478193	92.091096
39.819736	102.648158
54.135587	81.478802
60.124055	81.844440
44.958506	34.832850
52.760019	38.313830
46.746584	21.916985
52.553490	25.277613
56.119340	32.507983
59.539522	25.703735
72.820370	21.505259
77.056985	17.754951
85.675004	24.292811
85.491413	27.286966
75.534192	42.708822
94.389050	12.801526
99.015657	19.094974
92.868089	37.755633
97.128302	50.038347
82.788824	55.175140
84.603548	58.290439
65.882164	53.141680
77.214891	80.882503
73.039685	83.633846
58.285611	62.697018
71.980881	84.571317
86.528006	92.469755
88.645369	90.595436
93.453616	93.893647
84.045098	100.332822
72.824368	103.659384
67.952625	101.357161
62.510178	92.008537
