0.915669	11.991951
3.674111	30.029933
10.713251	27.124941
19.498540	43.243950
23.524744	41.297861
20.377600	52.257408
4.272346	60.041787
14.137283	70.174437
10.097855	73.120937
25.041572	77.322307
11.935830	85.146474
19.881223	89.253173
15.867951	90.199989
16.841768	92.213672
39.202353	65.510315
43.000142	80.561956
50.986095	81.669133
51.878566	89.681806
58.026044	78.763940
44.736658	100.584669
61.279543	59.805031
64.025539	78.843902
66.891391	88.882073
75.997126	81.003051
77.010717	80.016544
72.770706	97.961520
81.050600	77.070339
77.742676	100.027971
90.902500	88.202942
88.795389	96.175303
92.929263	86.229859
97.888367	89.296940
87.358456	54.153253
85.398323	51.126583
68.412886	49.899976
54.602133	35.714201
46.642260	32.606565
57.682394	29.756072
47.818000	19.622401
53.776831	22.702279
60.776000	22.795482
73.842536	17.970072
77.895384	14.023867
86.773996	23.142081
86.813949	20.142587
94.973222	8.250668
99.892339	14.315034
94.639952	33.248573
77.558848	39.021401
99.478027	45.315099
