0.553885	-0.048023	0.647810	-0.066540	0.631185	-0.102906	0.712877	-0.151616	0.701998	-0.172008	0.759048	-0.158007	0.802348	-0.076923	0.852328	-0.129735	0.868294	-0.109613	0.886716	-0.187219	0.929632	-0.121576	0.949048	-0.163224	0.954749	-0.142821	0.964880	-0.148239	0.823106	-0.257629	1.002004	-0.293208	0.899551	-0.280124	0.944513	-0.327625	0.903567	-0.321356	0.887179	-0.356875	0.937259	-0.404496	0.982630	-0.436576	0.992191	-0.462530	0.886330	-0.387680	0.894912	-0.449580	0.889635	-0.454572	0.970100	-0.518447	0.928739	-0.527588	0.918187	-0.537576	0.932883	-0.563677	0.873669	-0.474691	0.789173	-0.369577	0.754707	-0.502258	0.736920	-0.404123	0.739576	-0.491555	0.666769	-0.330500	0.652431	-0.288955	0.585552	-0.292259	0.600117	-0.323506	0.635483	-0.345025	0.599129	-0.359436	0.571681	-0.425300	0.550592	-0.445278	0.580111	-0.492337	0.595521	-0.492756	0.679032	-0.448774	0.517355	-0.531732	0.547466	-0.558266	0.645800	-0.535274	0.706772	-0.562654	
-0.048023	0.006377	-0.056123	0.007974	-0.054690	0.011110	-0.061735	0.015311	-0.060797	0.017070	-0.065717	0.015862	-0.069451	0.008869	-0.073762	0.013424	-0.075139	0.011689	-0.076727	0.018382	-0.080429	0.012720	-0.082103	0.016312	-0.082595	0.014553	-0.083469	0.015020	-0.071242	0.024454	-0.086670	0.027522	-0.077834	0.026394	-0.081712	0.030491	-0.078181	0.029950	-0.076767	0.033013	-0.081087	0.037120	-0.084999	0.039887	-0.085824	0.042125	-0.076694	0.035670	-0.077434	0.041009	-0.076979	0.041439	-0.083919	0.046948	-0.080352	0.047736	-0.079442	0.048598	-0.080709	0.050849	-0.075602	0.043174	-0.068315	0.034109	-0.065343	0.045552	-0.063809	0.037088	-0.064038	0.044629	-0.057758	0.030739	-0.056522	0.027156	-0.050754	0.027441	-0.052010	0.030135	-0.055060	0.031991	-0.051925	0.033234	-0.049558	0.038915	-0.047739	0.040638	-0.050285	0.044696	-0.051614	0.044732	-0.058816	0.040939	-0.044872	0.048094	-0.047469	0.050382	-0.055950	0.048399	-0.061208	0.050760	
0.647810	-0.056123	0.882459	-0.102295	0.841018	-0.192767	1.044598	-0.314340	1.017472	-0.365176	1.159722	-0.330244	1.267664	-0.128091	1.392275	-0.259766	1.432079	-0.209599	1.478008	-0.403083	1.585004	-0.239423	1.633412	-0.343259	1.647625	-0.292392	1.672881	-0.305900	1.319416	-0.578636	1.765436	-0.667333	1.510006	-0.634713	1.622102	-0.753140	1.520019	-0.737508	1.479161	-0.826063	1.604018	-0.944788	1.717134	-1.024766	1.740970	-1.089474	1.477044	-0.902864	1.498442	-1.057187	1.485284	-1.069634	1.685894	-1.228882	1.582776	-1.251670	1.556469	-1.276572	1.593108	-1.341645	1.445480	-1.119791	1.234820	-0.857728	1.148895	-1.188519	1.104548	-0.943859	1.111170	-1.161836	0.929655	-0.760305	0.893916	-0.656728	0.727172	-0.664963	0.763483	-0.742868	0.851657	-0.796517	0.761022	-0.832448	0.692589	-0.996656	0.640011	-1.046462	0.713607	-1.163785	0.752024	-1.164830	0.960228	-1.055178	0.557149	-1.262001	0.632218	-1.328154	0.877377	-1.270834	1.029387	-1.339094	
-0.066540	0.007974	-0.102295	0.015210	-0.096015	0.028885	-0.126857	0.047292	-0.122748	0.054993	-0.144287	0.049706	-0.160634	0.019094	-0.179503	0.039032	-0.185531	0.031435	-0.192486	0.060734	-0.208688	0.035952	-0.216018	0.051675	-0.218170	0.043973	-0.221995	0.046018	-0.168471	0.087316	-0.236010	0.100749	-0.197331	0.095809	-0.214306	0.113742	-0.198848	0.111375	-0.192660	0.124785	-0.211567	0.142763	-0.228696	0.154874	-0.232306	0.164673	-0.192340	0.136415	-0.195580	0.159784	-0.193588	0.161668	-0.223966	0.185783	-0.208351	0.189234	-0.204367	0.193005	-0.209915	0.202859	-0.187560	0.169264	-0.155660	0.129580	-0.142648	0.179671	-0.135933	0.142623	-0.136936	0.175631	-0.109449	0.114827	-0.104036	0.099143	-0.078787	0.100390	-0.084286	0.112187	-0.097638	0.120311	-0.083913	0.125752	-0.073550	0.150617	-0.065589	0.158160	-0.076733	0.175926	-0.082551	0.176084	-0.114079	0.159479	-0.053041	0.190798	-0.064408	0.200816	-0.101533	0.192136	-0.124551	0.202473	
0.631185	-0.054690	0.841018	-0.096015	0.804138	-0.176968	0.985951	-0.285549	0.961717	-0.330965	1.088792	-0.299753	1.185213	-0.119173	1.296527	-0.236797	1.332084	-0.191984	1.373111	-0.364820	1.468689	-0.218625	1.511931	-0.311381	1.524627	-0.265941	1.547188	-0.278008	1.231442	-0.521643	1.629866	-0.600871	1.401694	-0.571733	1.501828	-0.677523	1.410639	-0.663559	1.374141	-0.742663	1.485673	-0.848718	1.586717	-0.920161	1.608009	-0.977963	1.372250	-0.811268	1.391364	-0.949122	1.379611	-0.960240	1.558811	-1.102494	1.466698	-1.122850	1.443198	-1.145095	1.475927	-1.203223	1.344054	-1.005045	1.155875	-0.770948	1.079120	-1.066438	1.039506	-0.847888	1.045421	-1.042603	0.883276	-0.683922	0.851355	-0.591397	0.702403	-0.598754	0.734839	-0.668345	0.813603	-0.716269	0.732640	-0.748366	0.671510	-0.895050	0.624543	-0.939542	0.690285	-1.044344	0.724603	-1.045277	0.910587	-0.947327	0.550524	-1.132078	0.617582	-1.191172	0.836578	-1.139968	0.972366	-1.200944	
-0.102906	0.011110	-0.192767	0.028885	-0.176968	0.063597	-0.254876	0.110085	-0.244495	0.129543	-0.298929	0.116177	-0.340237	0.038819	-0.387922	0.089206	-0.403154	0.070008	-0.420729	0.144049	-0.461674	0.081421	-0.480198	0.121157	-0.485637	0.101691	-0.495302	0.106860	-0.360041	0.211227	-0.530720	0.245170	-0.432974	0.232687	-0.475871	0.278006	-0.436806	0.272024	-0.421171	0.305911	-0.468950	0.351345	-0.512236	0.381950	-0.521358	0.406712	-0.420361	0.335301	-0.428549	0.394357	-0.423514	0.399120	-0.500282	0.460060	-0.460821	0.468780	-0.450754	0.478310	-0.464775	0.503211	-0.408282	0.418314	-0.327668	0.318029	-0.294787	0.444614	-0.277816	0.350989	-0.280350	0.434403	-0.210889	0.280748	-0.197212	0.241112	-0.133404	0.244263	-0.147300	0.274075	-0.181041	0.294605	-0.146358	0.308355	-0.120170	0.371193	-0.100050	0.390253	-0.128213	0.435149	-0.142915	0.435549	-0.222589	0.393588	-0.068341	0.472734	-0.097068	0.498049	-0.190884	0.476114	-0.249054	0.502235	
0.712877	-0.061735	1.044598	-0.126857	0.985951	-0.254876	1.275118	-0.427680	1.236556	-0.499865	1.438537	-0.450281	1.591812	-0.163250	1.768741	-0.350208	1.825260	-0.278976	1.890472	-0.553698	2.042393	-0.321323	2.111126	-0.468758	2.131307	-0.396532	2.167168	-0.415712	1.665295	-0.802954	2.298585	-0.928898	1.935908	-0.882582	2.095070	-1.050733	1.950125	-1.028538	1.892111	-1.154274	2.069392	-1.322850	2.230003	-1.436410	2.263847	-1.528286	1.889105	-1.263323	1.919486	-1.482443	1.900805	-1.500116	2.185646	-1.726230	2.039231	-1.758586	2.001877	-1.793944	2.053900	-1.886339	1.844287	-1.571334	1.545176	-1.199236	1.423172	-1.668919	1.360206	-1.321531	1.369607	-1.631032	1.111876	-1.060907	1.061131	-0.913842	0.824374	-0.925534	0.875931	-1.036148	1.001128	-1.112324	0.872437	-1.163341	0.775270	-1.396496	0.700616	-1.467215	0.805114	-1.633800	0.859662	-1.635283	1.155286	-1.479590	0.582962	-1.773254	0.689550	-1.867184	1.037648	-1.785796	1.253484	-1.882717	
-0.151616	0.015311	-0.314340	0.047292	-0.285549	0.110085	-0.427680	0.195288	-0.408732	0.230739	-0.508067	0.206341	-0.583418	0.065201	-0.670424	0.157146	-0.698215	0.122120	-0.730282	0.257209	-0.804986	0.142940	-0.838785	0.215439	-0.848709	0.179923	-0.866343	0.189355	-0.619552	0.379787	-0.930964	0.441710	-0.752622	0.418935	-0.830888	0.501622	-0.759614	0.490707	-0.731087	0.552535	-0.818261	0.635429	-0.897238	0.691269	-0.913880	0.736447	-0.729609	0.606157	-0.744549	0.713905	-0.735362	0.722595	-0.875426	0.833781	-0.803430	0.849691	-0.785063	0.867078	-0.810644	0.912511	-0.707571	0.757614	-0.560490	0.574643	-0.500498	0.805600	-0.469535	0.634779	-0.474158	0.786970	-0.347428	0.506623	-0.322480	0.434306	-0.206055	0.440055	-0.231408	0.494448	-0.292971	0.531907	-0.229689	0.556993	-0.181910	0.671643	-0.145200	0.706417	-0.196584	0.788331	-0.223407	0.789060	-0.368772	0.712502	-0.087347	0.856904	-0.139759	0.903091	-0.310926	0.863071	-0.417058	0.910729	
0.701998	-0.060797	1.017472	-0.122748	0.961717	-0.244495	1.236556	-0.408732	1.199987	-0.477346	1.391896	-0.430208	1.537557	-0.157436	1.705698	-0.335106	1.759408	-0.267413	1.821381	-0.528489	1.965756	-0.307656	2.031074	-0.447767	2.050253	-0.379129	2.084333	-0.397356	1.607389	-0.765364	2.209221	-0.885051	1.864559	-0.841037	2.015815	-1.000835	1.878070	-0.979743	1.822938	-1.099233	1.991413	-1.259435	2.144045	-1.367353	2.176208	-1.454667	1.820081	-1.202865	1.848953	-1.411101	1.831200	-1.427896	2.101892	-1.642777	1.962749	-1.673526	1.927252	-1.707128	1.976690	-1.794934	1.777489	-1.495575	1.493236	-1.141962	1.377293	-1.588313	1.317454	-1.258182	1.326389	-1.552308	1.081466	-1.010506	1.033231	-0.870747	0.808252	-0.881863	0.857247	-0.986978	0.976222	-1.059368	0.853925	-1.107850	0.761585	-1.329424	0.690640	-1.396630	0.789946	-1.554938	0.841783	-1.556348	1.122718	-1.408391	0.578831	-1.687464	0.680124	-1.776727	1.010925	-1.699382	1.216037	-1.791489	
-0.172008	0.017070	-0.365176	0.054993	-0.330965	0.129543	-0.499865	0.230739	-0.477346	0.272975	-0.595428	0.243929	-0.685023	0.076133	-0.788459	0.185435	-0.821498	0.143793	-0.859622	0.304397	-0.948434	0.168548	-0.988616	0.254739	-1.000414	0.212516	-1.021378	0.223728	-0.727978	0.450133	-1.098202	0.523745	-0.886179	0.496669	-0.979226	0.594972	-0.894492	0.581996	-0.860578	0.655500	-0.964215	0.754047	-1.058105	0.820432	-1.077890	0.874142	-0.858821	0.719248	-0.876582	0.847343	-0.865661	0.857674	-1.032175	0.989857	-0.946582	1.008772	-0.924746	1.029442	-0.955158	1.083455	-0.832621	0.899307	-0.657764	0.681781	-0.586443	0.956354	-0.549634	0.753275	-0.555130	0.934205	-0.404465	0.600916	-0.374810	0.514942	-0.236403	0.521780	-0.266542	0.586443	-0.339730	0.630973	-0.264499	0.660797	-0.207696	0.797100	-0.164054	0.838441	-0.225142	0.935823	-0.257030	0.936690	-0.429844	0.845676	-0.095276	1.017345	-0.157586	1.072254	-0.361075	1.024677	-0.487248	1.081335	
