0.337706	-0.044969	0.182706	-0.153744	0.275004	-0.173828	0.263639	-0.184121	0.290303	-0.139264	0.278690	-0.209268	0.286813	-0.209668	0.245159	-0.229325	0.260728	-0.243663	0.312856	-0.232674	0.331362	-0.187408	0.344663	-0.247725	0.362830	-0.210696	0.370713	-0.216486	0.428539	-0.205433	0.435386	-0.197017	0.437408	-0.195219	0.446740	-0.232655	0.451016	-0.228174	0.434521	-0.170165	0.454852	-0.177437	0.435279	-0.157896	0.472825	-0.190661	0.476417	-0.201099	0.442180	-0.143928	0.458302	-0.146785	0.441202	-0.127752	0.481052	-0.133759	0.437916	-0.092571	0.460898	-0.084331	0.463043	-0.076957	0.466716	-0.078991	0.453949	-0.069175	0.426052	-0.071385	0.431926	-0.064711	0.410434	-0.053891	0.396432	-0.078756	0.382532	-0.075819	0.363910	-0.050138	0.358876	-0.060444	0.379067	-0.081414	
-0.044969	0.008263	-0.024237	0.022813	-0.036582	0.025499	-0.035062	0.026876	-0.038629	0.020876	-0.037076	0.030240	-0.038162	0.030293	-0.032590	0.032923	-0.034673	0.034840	-0.041645	0.033371	-0.044121	0.027316	-0.045900	0.035384	-0.048330	0.030431	-0.049385	0.031205	-0.057119	0.029727	-0.058035	0.028601	-0.058306	0.028361	-0.059554	0.033368	-0.060126	0.032769	-0.057919	0.025009	-0.060639	0.025982	-0.058021	0.023368	-0.063043	0.027751	-0.063523	0.029147	-0.058944	0.021500	-0.061100	0.021882	-0.058813	0.019336	-0.064143	0.020140	-0.058373	0.014630	-0.061448	0.013528	-0.061734	0.012542	-0.062226	0.012814	-0.060518	0.011501	-0.056787	0.011797	-0.057572	0.010904	-0.054698	0.009457	-0.052825	0.012783	-0.050965	0.012390	-0.048475	0.008955	-0.047801	0.010333	-0.050502	0.013138	
0.182706	-0.024237	0.671817	-0.091399	0.259331	-0.277996	0.251944	-0.284421	0.268625	-0.256684	0.261375	-0.300874	0.266587	-0.301144	0.239450	-0.313575	0.249259	-0.323376	0.284244	-0.317258	0.297661	-0.285867	0.306568	-0.328462	0.319685	-0.302099	0.325178	-0.306361	0.379676	-0.293884	0.388818	-0.283218	0.391739	-0.280714	0.402900	-0.328851	0.409265	-0.324081	0.388252	-0.243707	0.418064	-0.254533	0.388956	-0.225207	0.444418	-0.274575	0.449609	-0.290244	0.399278	-0.204030	0.424085	-0.208539	0.397232	-0.178581	0.460211	-0.188565	0.390109	-0.119561	0.430746	-0.105337	0.434928	-0.092278	0.441349	-0.095987	0.419228	-0.077956	0.368999	-0.081657	0.379755	-0.068870	0.337525	-0.046263	0.307739	-0.097963	0.278242	-0.092231	0.239082	-0.037226	0.227995	-0.058999	0.270766	-0.104715	
-0.153744	0.022813	-0.091399	0.509373	-0.142288	0.658152	-0.105259	0.691429	-0.191488	0.546661	-0.153982	0.773488	-0.180391	0.774804	-0.044595	0.838532	-0.095045	0.885685	-0.265873	0.850796	-0.327418	0.701568	-0.370992	0.901159	-0.431312	0.778422	-0.457308	0.797749	-0.664185	0.755636	-0.691814	0.722275	-0.700241	0.714879	-0.736554	0.863899	-0.754611	0.847230	-0.688863	0.609304	-0.774377	0.639920	-0.691413	0.557062	-0.850005	0.696201	-0.865072	0.740497	-0.720544	0.497366	-0.789927	0.509633	-0.715348	0.426987	-0.889274	0.453454	-0.697462	0.268239	-0.804433	0.230034	-0.814947	0.195596	-0.831965	0.205210	-0.773081	0.158511	-0.641522	0.169049	-0.669434	0.135884	-0.560418	0.078825	-0.485349	0.211426	-0.409484	0.198443	-0.306159	0.057016	-0.277712	0.115181	-0.390732	0.231383	
0.275004	-0.036582	0.259331	-0.142288	0.289223	-0.211236	0.277673	-0.221692	0.305780	-0.175443	0.292794	-0.246922	0.300968	-0.247393	0.259125	-0.266954	0.274843	-0.281028	0.326074	-0.269618	0.343868	-0.226295	0.356415	-0.284005	0.373748	-0.248805	0.381220	-0.254319	0.438127	-0.243018	0.445518	-0.234057	0.447774	-0.232077	0.457493	-0.271923	0.462305	-0.267437	0.444701	-0.203745	0.467693	-0.211945	0.445323	-0.189659	0.488019	-0.227071	0.492074	-0.238982	0.453114	-0.173522	0.471921	-0.176803	0.451505	-0.154350	0.498996	-0.161500	0.445857	-0.110155	0.476211	-0.099247	0.479262	-0.089435	0.484087	-0.092181	0.467426	-0.078771	0.429731	-0.081944	0.437746	-0.072055	0.404794	-0.054506	0.381413	-0.095953	0.357377	-0.092555	0.324300	-0.047656	0.315177	-0.066379	0.351510	-0.103339	
-0.173828	0.025499	-0.277996	0.658152	-0.211236	1.019004	-0.155293	1.069315	-0.286995	0.849517	-0.228715	1.192953	-0.268536	1.195006	-0.063851	1.290872	-0.139965	1.361626	-0.396341	1.308686	-0.488343	1.085867	-0.553210	1.383893	-0.643255	1.200836	-0.682003	1.229675	-0.992641	1.166045	-1.034769	1.115292	-1.047681	1.103983	-1.102711	1.330685	-1.130410	1.305577	-1.030394	0.941926	-1.161643	0.988922	-1.034134	0.861573	-1.277716	1.075462	-1.300828	1.143544	-1.078853	0.769684	-1.185791	0.788577	-1.070521	0.660985	-1.339320	0.701933	-1.041719	0.414050	-1.209111	0.354288	-1.225711	0.300359	-1.252322	0.315443	-1.160320	0.242081	-0.953942	0.258670	-0.997779	0.206176	-0.824688	0.115090	-0.704528	0.327189	-0.582913	0.306798	-0.417418	0.080055	-0.371734	0.173141	-0.552852	0.359741	
0.263639	-0.035062	0.251944	-0.105259	0.277673	-0.155293	0.269948	-0.162486	0.289211	-0.130792	0.280097	-0.179451	0.285623	-0.179772	0.257355	-0.192987	0.267986	-0.202472	0.302532	-0.194733	0.314502	-0.165579	0.322945	-0.204407	0.334598	-0.180732	0.339623	-0.184439	0.377984	-0.176788	0.382996	-0.170712	0.384529	-0.169366	0.391118	-0.196372	0.394390	-0.193343	0.382437	-0.150090	0.398085	-0.155661	0.382844	-0.140495	0.411920	-0.165954	0.414682	-0.174061	0.388138	-0.129496	0.400965	-0.131724	0.387012	-0.116409	0.419447	-0.121274	0.383056	-0.086120	0.403924	-0.078608	0.406028	-0.071857	0.409345	-0.073746	0.397893	-0.064512	0.371938	-0.066719	0.377457	-0.059867	0.354580	-0.047659	0.338290	-0.076571	0.321489	-0.074277	0.298307	-0.042881	0.291918	-0.056021	0.317398	-0.081864	
-0.184121	0.026876	-0.284421	0.691429	-0.221692	1.069315	-0.162486	1.122836	-0.302054	0.889585	-0.240234	1.253757	-0.282447	1.255945	-0.065507	1.357543	-0.146227	1.432426	-0.417645	1.376173	-0.514897	1.140583	-0.583463	1.455629	-0.678627	1.262183	-0.719580	1.292651	-1.046930	1.225731	-1.091201	1.172379	-1.104764	1.160499	-1.162615	1.398768	-1.191701	1.372347	-1.086592	0.990283	-1.224458	1.039648	-1.090526	0.905884	-1.346378	1.130541	-1.370656	1.202049	-1.137493	0.809367	-1.249820	0.829208	-1.128726	0.695185	-1.411090	0.738191	-1.098396	0.435720	-1.274338	0.372897	-1.291790	0.316209	-1.319760	0.332065	-1.223063	0.254940	-1.006106	0.272401	-1.052192	0.217169	-0.870017	0.121268	-0.743466	0.344670	-0.615326	0.323285	-0.440906	0.084367	-0.392756	0.182489	-0.583664	0.379113	
0.290303	-0.038629	0.268625	-0.191488	0.305780	-0.286995	0.289211	-0.302054	0.331934	-0.234184	0.310910	-0.338183	0.322612	-0.338853	0.262730	-0.366834	0.285164	-0.387070	0.358648	-0.370772	0.384222	-0.308534	0.402249	-0.391453	0.427165	-0.340861	0.437905	-0.348788	0.519673	-0.332576	0.530270	-0.319730	0.533503	-0.316892	0.547438	-0.374034	0.554327	-0.367591	0.529105	-0.276335	0.562012	-0.288083	0.530013	-0.256185	0.591100	-0.309733	0.596901	-0.326779	0.541172	-0.233108	0.568060	-0.237810	0.538907	-0.205715	0.606744	-0.215948	0.530956	-0.142711	0.574150	-0.127206	0.578483	-0.113249	0.585349	-0.117155	0.561638	-0.098093	0.508049	-0.102577	0.519443	-0.088572	0.472831	-0.063780	0.439835	-0.122234	0.405980	-0.117346	0.359466	-0.054122	0.346632	-0.080427	0.397703	-0.132472	
-0.139264	0.020876	-0.256684	0.546661	-0.175443	0.849517	-0.130792	0.889585	-0.234184	0.715721	-0.189419	0.988499	-0.221232	0.990098	-0.057540	1.066799	-0.118290	1.123693	-0.324279	1.081842	-0.398691	0.901814	-0.451163	1.142815	-0.524056	0.994566	-0.555414	1.017948	-0.809997	0.965362	-0.844925	0.923338	-0.855647	0.913952	-0.901204	1.101802	-0.924243	1.081100	-0.841334	0.779313	-0.950345	0.818352	-0.844428	0.712560	-1.046766	0.890260	-1.065962	0.946826	-0.881591	0.636230	-0.970415	0.651936	-0.874725	0.545958	-1.097922	0.579993	-0.851065	0.341159	-0.989707	0.291692	-1.003436	0.247041	-1.025478	0.259529	-0.949264	0.198821	-0.778471	0.212477	-0.814743	0.169193	-0.672212	0.094307	-0.573559	0.268372	-0.473900	0.251321	-0.338444	0.065554	-0.301056	0.141690	-0.449227	0.294558	
