44	0.235345
12	1.053878
13	0.969953
7	3.693363
11	2.335486
35	5.103528
43	5.421568
5	3.202355
48	2.328468
20	7.252219
10	8.215473
42	8.647147
26	6.484879
28	5.699877
21	3.132150
8	2.525785
32	3.205219
6	4.060367
9	3.978783
29	3.927079
25	5.287408
36	5.693381
30	7.233580
1	7.366046
47	8.205038
31	9.285416
3	7.019954
39	9.205964
41	6.771727
17	6.992288
2	9.226721
45	9.805077
18	11.749287
15	9.840708
22	11.616043
4	9.138583
14	11.625649
50	11.722109
19	14.988360
24	14.999272
49	14.047530
23	8.892743
46	10.265230
40	8.060767
38	15.097346
33	16.027128
16	16.347883
