44	0.359723
8	7.272739
25	15.720246
36	17.057157
29	11.462877
30	21.606191
1	21.935467
47	24.747917
31	27.716426
39	27.331877
3	20.467603
27	32.417221
2	26.865770
15	28.638463
18	33.881680
22	33.392884
14	33.404151
24	43.561435
19	43.458715
45	27.911063
50	33.473302
4	25.887633
49	40.294105
38	43.409619
23	25.053796
46	29.007814
40	22.522507
37	32.719640
26	17.783823
34	22.540832
10	22.604869
42	23.683906
20	19.898884
35	13.769150
43	14.638561
7	9.690054
5	8.427728
11	6.014181
12	2.408132
13	2.242650
48	6.045876
