0.158379	-0.016903	0.232230	-0.713906	0.373284	-0.173743	0.272670	-0.804188	0.268287	-0.907326	0.373300	-0.867501	0.186480	-1.095732	0.125044	-1.152160	0.207839	-1.288508	0.252024	-1.290391	0.025941	-1.398861	0.111222	-1.476308	0.463570	-0.827061	0.493395	-1.167816	0.424386	-0.707317	0.661079	-1.042100	0.812795	-0.945209	0.571366	-0.374066	0.603350	-0.316391	0.735315	-0.336739	0.914932	-0.624850	0.863194	-0.105988	1.004272	-0.259599	1.050976	-0.202574	1.100533	-0.426059	1.226522	-0.239536	1.297714	-0.301581	1.280469	-0.359900	1.326550	-0.317569	1.133459	-0.693131	1.426883	-0.735118	1.260437	-0.831367	1.143188	-0.811627	1.094598	-0.912889	1.236311	-1.051745	1.090852	-1.001289	1.365151	-1.145770	1.391497	-1.220681	1.112819	-1.179343	1.097465	-1.193448	1.050756	-1.250511	1.206567	-1.404727	1.325687	-1.380262	1.175849	-1.432948	0.665173	-1.293167	0.708125	-1.324531	1.216916	-1.508495	
-0.016903	0.003226	-0.024778	0.077545	-0.039818	0.019950	-0.029090	0.087171	-0.028622	0.098169	-0.039819	0.093922	-0.019900	0.118258	-0.013349	0.124274	-0.022177	0.138812	-0.026888	0.139013	-0.002782	0.150579	-0.011875	0.158837	-0.049445	0.089610	-0.052625	0.125944	-0.045267	0.076842	-0.070504	0.112539	-0.086681	0.102208	-0.060938	0.041309	-0.064349	0.035160	-0.078420	0.037329	-0.097572	0.068049	-0.092055	0.012725	-0.107097	0.029104	-0.112077	0.023024	-0.117361	0.046853	-0.130795	0.026965	-0.138386	0.033580	-0.136547	0.039799	-0.141461	0.035285	-0.120872	0.075330	-0.152159	0.079807	-0.134411	0.090069	-0.121910	0.087965	-0.116729	0.098762	-0.131839	0.113567	-0.116329	0.108187	-0.145577	0.123593	-0.148386	0.131580	-0.118671	0.127173	-0.117034	0.128677	-0.112054	0.134761	-0.128667	0.151204	-0.141369	0.148596	-0.125392	0.154214	-0.070941	0.139309	-0.075520	0.142654	-0.129771	0.162269	
0.232230	-0.024778	0.431709	-1.502954	0.719615	-0.347973	0.517309	-1.694344	0.508028	-1.912947	0.730623	-1.828513	0.334669	-2.312249	0.204454	-2.431846	0.379928	-2.720816	0.473562	-2.724799	-0.005583	-2.954698	0.175162	-3.118834	0.921955	-1.742786	0.985235	-2.465277	0.838925	-1.488974	1.340754	-2.198734	1.662529	-1.993244	1.150332	-0.782012	1.218308	-0.659335	1.498579	-0.702565	1.879445	-1.314006	1.769700	-0.213228	2.068814	-0.538943	2.167846	-0.418031	2.272943	-0.891991	2.540132	-0.496422	2.691111	-0.627998	2.654536	-0.751675	2.752267	-0.661906	2.342675	-1.458539	2.965084	-1.547587	2.612012	-1.751763	2.363312	-1.709889	2.260252	-1.924674	2.560836	-2.219198	2.252308	-2.112176	2.834117	-2.418629	2.890000	-2.577520	2.298901	-2.489839	2.266334	-2.519756	2.167261	-2.640791	2.497747	-2.967894	2.750410	-2.916002	2.432592	-3.027753	1.349423	-2.731258	1.440528	-2.797786	2.519699	-3.187995	
-0.713906	0.077545	-1.502954	7.269784	-2.950958	1.716013	-1.918590	8.197786	-1.873545	9.257914	-2.952948	8.848551	-1.032680	11.194477	-0.401190	11.774484	-1.252222	13.175962	-1.706378	13.195322	0.617462	14.310252	-0.259118	15.106309	-3.880811	8.432877	-4.187388	11.935441	-3.478053	7.202059	-5.910980	10.643228	-7.470450	9.647302	-4.988780	3.776616	-5.317557	3.183730	-6.674068	3.392894	-8.520345	6.354412	-7.988511	1.021036	-9.438624	2.599973	-9.918686	2.013826	-10.428081	4.310998	-11.723109	2.393755	-12.454878	3.031507	-12.277616	3.630960	-12.751277	3.195851	-10.766512	7.056216	-13.782586	7.487798	-12.071707	8.477127	-10.866516	8.274228	-10.367066	9.315086	-11.823721	10.742370	-10.328565	10.223737	-13.148051	11.708840	-13.418862	12.478842	-10.554353	12.053932	-10.396532	12.198917	-9.916420	12.785459	-11.517979	14.370629	-12.742405	14.119155	-11.202233	14.660709	-5.953057	13.223917	-6.394554	13.546310	-11.624360	15.437255	
0.373284	-0.039818	0.719615	-2.950958	1.338274	-0.671710	0.891700	-3.334857	0.873062	-3.773427	1.319594	-3.604103	0.525148	-4.574618	0.263900	-4.814571	0.615996	-5.394404	0.803907	-5.402428	-0.157540	-5.863681	0.205118	-6.193037	1.703443	-3.432156	1.830162	-4.880691	1.536789	-2.922994	2.543000	-4.346268	3.187725	-3.934515	2.161910	-1.507251	2.297574	-1.262779	2.857670	-1.349130	3.621237	-2.572787	3.401306	-0.368385	4.001024	-1.021324	4.199542	-0.778930	4.410163	-1.728716	4.945615	-0.936009	5.248175	-1.199707	5.174888	-1.447566	5.370720	-1.267656	4.550294	-2.863447	5.797041	-3.041878	5.089835	-3.450809	4.591633	-3.366941	4.385160	-3.797220	4.987327	-4.387243	4.369243	-4.172848	5.534787	-4.786779	5.646739	-5.105090	4.462580	-4.929437	4.397338	-4.989372	4.198865	-5.231844	4.860934	-5.887137	5.367100	-5.783179	4.730407	-6.007053	2.560423	-5.413119	2.742934	-5.546389	4.904911	-6.328069	
-0.173743	0.019950	-0.347973	1.716013	-0.671710	0.534569	-0.437364	1.915384	-0.427683	2.143151	-0.659583	2.055218	-0.246991	2.559248	-0.111314	2.683866	-0.294174	2.985002	-0.391768	2.989171	0.107561	3.228720	-0.080785	3.399772	-0.858931	1.965922	-0.924727	2.718148	-0.772376	1.701496	-1.294908	2.440620	-1.629690	2.226810	-1.097048	0.966401	-1.167460	0.839534	-1.458209	0.884358	-1.854730	1.519670	-1.740524	0.375076	-2.051960	0.714142	-2.155048	0.588268	-2.264419	1.081465	-2.542465	0.669834	-2.699576	0.806766	-2.661521	0.935474	-2.763210	0.842051	-2.337208	1.670663	-2.984577	1.763316	-2.617365	1.975648	-2.358674	1.932101	-2.251461	2.155524	-2.564138	2.461895	-2.243196	2.350570	-2.848408	2.669355	-2.906539	2.834640	-2.291662	2.743431	-2.257785	2.774553	-2.154727	2.900457	-2.498508	3.240719	-2.761336	3.186739	-2.430732	3.302986	-1.303959	2.994587	-1.398728	3.063787	-2.521343	3.469675	
0.272670	-0.029090	0.517309	-1.918590	0.891700	-0.437364	0.627635	-2.164795	0.615639	-2.446007	0.901955	-2.337410	0.392589	-2.959697	0.225085	-3.113546	0.450830	-3.485301	0.571298	-3.490436	-0.045120	-3.786176	0.187399	-3.997339	1.148053	-2.227141	1.229412	-3.156278	1.041249	-1.900683	1.686627	-2.813499	2.100330	-2.549296	1.441707	-0.992036	1.529033	-0.834461	1.889164	-0.890034	2.379070	-1.675959	2.237846	-0.260798	2.622500	-0.679640	2.749844	-0.524156	2.884980	-1.133570	3.228532	-0.624949	3.422661	-0.794133	3.375634	-0.953158	3.501293	-0.837732	2.974732	-1.861908	3.774883	-1.976397	3.320989	-2.238869	3.001262	-2.185039	2.868768	-2.461167	3.255200	-2.839808	2.858554	-2.702221	3.606530	-3.096199	3.678372	-3.300471	2.918454	-3.187747	2.876585	-3.226209	2.749218	-3.381812	3.174091	-3.802338	3.498916	-3.735625	3.090328	-3.879293	1.697785	-3.498129	1.814910	-3.583656	3.202313	-4.085301	
-0.804188	0.087171	-1.694344	8.197786	-3.334857	1.915384	-2.164795	9.248241	-2.113817	10.448061	-3.335485	9.984742	-1.162095	12.639879	-0.447378	13.296329	-1.410593	14.882551	-1.924622	14.904471	0.705545	16.166346	-0.286576	17.067343	-4.385605	9.514275	-4.732560	13.478203	-3.929784	8.121288	-6.683187	12.015793	-8.447892	10.888788	-5.639292	4.245569	-6.011275	3.574757	-7.546097	3.811480	-9.635825	7.162567	-9.033696	1.127287	-10.674782	2.914137	-11.218054	2.250807	-11.794513	4.850393	-13.260029	2.680750	-14.088134	3.402465	-13.887537	4.080837	-14.423551	3.588444	-12.177641	7.956825	-15.590537	8.445203	-13.654566	9.564686	-12.290803	9.335093	-11.725638	10.512904	-13.373954	12.127984	-11.682071	11.541112	-14.872534	13.221622	-15.178977	14.092938	-11.937567	13.612119	-11.758980	13.776180	-11.215697	14.439899	-13.027984	16.233639	-14.413515	15.949077	-12.670692	16.561887	-6.730821	14.936066	-7.230411	15.300874	-13.148362	17.440609	
0.268287	-0.028622	0.508028	-1.873545	0.873062	-0.427683	0.615639	-2.113817	0.604081	-2.388206	0.883415	-2.282260	0.386321	-2.889570	0.222848	-3.039710	0.443154	-3.402502	0.560723	-3.407518	-0.040836	-3.696128	0.186075	-3.902194	1.123571	-2.174656	1.202952	-3.081372	1.019339	-1.856075	1.649139	-2.746859	2.052875	-2.489022	1.410149	-0.969289	1.495378	-0.815497	1.846850	-0.869731	2.324913	-1.636730	2.187117	-0.255672	2.562491	-0.664411	2.686764	-0.512678	2.818641	-1.107397	3.153908	-0.611041	3.343356	-0.776144	3.297463	-0.931334	3.420092	-0.818692	2.906214	-1.818188	3.687094	-1.929919	3.244132	-2.186070	2.932106	-2.133537	2.802803	-2.403013	3.179927	-2.772534	2.792835	-2.638261	3.522794	-3.022749	3.592906	-3.222101	2.851292	-3.112092	2.810432	-3.149628	2.686133	-3.301483	3.100772	-3.711879	3.417773	-3.646773	3.019026	-3.786980	1.660027	-3.414996	1.774331	-3.498463	3.128314	-3.988026	
-0.907326	0.098169	-1.912947	9.257914	-3.773427	2.143151	-2.446007	10.448061	-2.388206	11.807607	-3.772407	11.282600	-1.309868	14.290981	-0.500072	15.034754	-1.591444	16.832020	-2.173870	16.856864	0.806231	18.286598	-0.317877	19.307475	-4.962186	10.749536	-5.355291	15.240527	-4.445757	9.171293	-7.565279	13.583688	-9.564437	12.306944	-6.382326	4.781205	-6.803667	4.021376	-8.542184	4.289581	-10.910060	8.085710	-10.227598	1.248576	-12.086852	3.272947	-12.702336	2.521443	-13.355409	5.466508	-15.015691	3.008522	-15.953850	3.826156	-15.726596	4.594686	-16.333841	4.036851	-13.789611	8.985580	-17.655819	9.538839	-15.462711	10.807004	-13.917804	10.546917	-13.277568	11.881177	-15.144830	13.710787	-13.228214	13.045962	-16.842463	14.949694	-17.189612	15.936747	-13.517648	15.392060	-13.315339	15.577915	-12.699892	16.329795	-14.752904	18.361797	-16.322475	18.039436	-14.348153	18.733646	-7.619261	16.891889	-8.185215	17.305150	-14.889272	19.729087	
0.373300	-0.039819	0.730623	-2.952948	1.319594	-0.659583	0.901955	-3.335485	0.883415	-3.772407	1.328376	-3.603664	0.536811	-4.570597	0.276538	-4.809652	0.627312	-5.387308	0.814513	-5.395297	-0.143320	-5.854825	0.217978	-6.182943	1.710636	-3.432354	1.836969	-4.875676	1.544689	-2.925167	2.547226	-4.343202	3.189669	-3.932908	2.166700	-1.514671	2.302180	-1.270247	2.861041	-1.356533	3.622261	-2.576628	3.402703	-0.379203	4.000194	-1.029761	4.197984	-0.788258	4.407861	-1.734705	4.941418	-0.944791	5.242911	-1.207548	5.169878	-1.454527	5.365028	-1.275259	4.547421	-2.865613	5.789834	-3.043401	5.085072	-3.450931	4.588616	-3.367350	4.382881	-3.796113	4.982922	-4.384055	4.367021	-4.170415	5.528453	-4.782175	5.640009	-5.099363	4.460031	-4.924328	4.395019	-4.984052	4.197246	-5.225668	4.856978	-5.878648	5.361356	-5.775058	4.726912	-5.998141	2.564579	-5.406305	2.746450	-5.539103	4.900799	-6.318024	
-0.867501	0.093922	-1.828513	8.848551	-3.604103	2.055218	-2.337410	9.984742	-2.282260	11.282600	-3.603664	10.781526	-1.252792	13.653452	-0.479696	14.363521	-1.521594	16.079320	-2.077619	16.103036	0.767406	17.467984	-0.305757	18.442584	-4.739543	10.272567	-5.114827	14.560044	-4.246511	8.765846	-7.224668	12.978281	-9.133297	11.759356	-6.095415	4.574373	-6.497697	3.848918	-8.157558	4.104966	-10.418026	7.729248	-9.766590	1.201736	-11.541604	3.134395	-12.129206	2.416937	-12.752696	5.228604	-14.337775	2.881955	-15.233439	3.662552	-15.016478	4.396270	-15.596219	3.863704	-13.167177	8.588347	-16.858352	9.116553	-14.764530	10.327309	-13.289567	10.078996	-12.678317	11.352848	-14.461039	13.099623	-12.631197	12.464898	-16.081813	14.282439	-16.413245	15.224803	-12.907527	14.704777	-12.714378	14.882217	-12.126795	15.600056	-14.086858	17.540060	-15.585367	17.232294	-13.700432	17.895074	-7.276198	16.136694	-7.816528	16.531246	-14.217052	18.845447	
0.186480	-0.019900	0.334669	-1.032680	0.525148	-0.246991	0.392589	-1.162095	0.386321	-1.309868	0.536811	-1.252792	0.269302	-1.579710	0.181219	-1.660556	0.299788	-1.855804	0.363050	-1.858490	0.039293	-2.013886	0.161448	-2.124784	0.666202	-1.194842	0.709005	-1.683524	0.610053	-1.023202	0.949474	-1.503229	1.167249	-1.364161	0.820746	-0.544407	0.866827	-0.461219	1.056737	-0.490484	1.314212	-0.904503	1.240109	-0.159427	1.442445	-0.379779	1.509444	-0.297981	1.580555	-0.618687	1.761346	-0.351026	1.863505	-0.440053	1.838755	-0.523736	1.904889	-0.462997	1.627629	-1.002190	2.048954	-1.062458	1.809945	-1.200679	1.641598	-1.172333	1.571839	-1.317718	1.775301	-1.517080	1.566462	-1.444636	1.960284	-1.652070	1.998110	-1.759622	1.598000	-1.700271	1.575956	-1.720522	1.508895	-1.802449	1.732598	-2.023862	1.903622	-1.988737	1.688495	-2.064380	0.955327	-1.863672	1.016993	-1.908707	1.747457	-2.172847	
