0.000000	0.000000	0.000000
0.718715	1.410256	1.432277
1.583789	1.398189	3.471422
1.624992	1.298464	5.443311
1.574426	1.214729	7.462360
1.600532	1.149715	9.409827
1.694081	0.930788	10.984084
1.469356	1.317031	13.028962
1.434390	1.553817	14.975900
1.437515	1.788576	16.967261
1.453825	2.026540	18.916315
1.485345	2.214945	20.910575
1.404547	2.570279	22.928764
1.421676	2.843388	24.853317
1.427628	3.191064	26.868081
1.337332	3.612355	28.776379
0.560933	4.890501	29.551729
1.319609	5.100487	30.499761
0.560505	5.920299	31.014327
-0.270157	6.945710	30.792825
-0.980068	8.064901	29.185247
-1.768487	7.673942	27.182246
-1.974402	6.745767	25.318044
-1.960604	6.044510	23.479192
-1.977220	5.199769	21.683459
-2.009313	4.458412	19.801596
-1.974001	3.549601	18.007752
-1.178233	3.974111	17.106035
-0.436046	5.804399	16.282745
0.313967	7.697658	17.063664
0.968707	8.731844	18.673883
0.974551	9.826990	20.435676
0.997768	10.841405	22.085537
0.997649	11.899307	23.731941
1.062320	12.984373	25.487409
1.773585	12.601225	27.547669
1.720671	12.230898	29.447358
1.701701	11.994603	31.398213
1.664130	11.684949	33.353115
1.689686	11.303294	35.303342
1.733422	10.906581	37.289321
1.704705	10.638869	39.369596
1.743847	10.297434	41.311012
1.736959	9.896773	43.168511
1.755616	9.589510	45.223695
1.750858	9.235583	47.201258
1.713229	8.969197	49.167969
1.748527	8.628490	51.160505
1.712317	8.210060	53.039087
1.729590	7.841920	55.043818
1.749679	7.589447	57.045133
1.735694	7.202764	59.022848
1.740192	6.857147	60.930765
1.719084	6.532150	62.901519
1.791620	6.197486	64.964789
1.739054	5.903102	66.897794
0.958228	6.544095	67.693951
0.166290	7.515777	67.846052
-0.625277	9.128622	66.785020
-1.446469	9.369342	64.822447
-1.520531	9.463222	62.755490
-1.546903	9.605711	60.784655
-1.516852	9.644362	58.693330
-1.523729	9.791323	56.761031
-1.532382	9.819026	54.716116
-1.526319	9.947802	52.749775
-1.538638	10.020263	50.757837
-1.527120	10.128644	48.724378
-1.581886	10.198899	46.820995
-1.531331	10.338825	44.735209
-1.535518	10.365291	42.823300
-1.522169	10.423710	40.780576
-1.537698	10.476069	38.774412
-1.535858	10.581516	36.785821
-2.305813	9.925118	36.025221
-3.080388	7.949745	35.929650
-3.873660	6.502383	37.286090
1.694854	6.316360	39.256251
1.684141	6.127259	41.218102
1.667672	5.865881	43.208802
1.650484	5.634108	45.254906
1.645627	5.476143	47.189705
1.687318	5.291943	49.229365
1.671785	5.045449	51.201316
1.700500	4.767108	53.198101
1.671510	4.480413	55.141217
